Comment,Author,AuthorChannelId,LikeCount,Sentiment
Ada kolam cebong ga di IKN?,@yogaswara8187,UCeV1ZTP7dEH4waLNrvFFFXg,0,positif
"Tanya dong ama yg jalanin proyek, dah dibayar blom kwkwwk",@user-fv2mc4wm4f,UCv4HrPzSy-r4gRv-0kFhEjQ,0,positif
Waw cantiiiik,@PaulanaPaul-r4q,UCe-ogYDfy23AoODipWn1aHw,0,negatif
Dibayar brp bro sama kroco2 nya Joko 🤣,@user-fv2mc4wm4f,UCv4HrPzSy-r4gRv-0kFhEjQ,0,netral
"Makasih kak, kita yg blm pernah kesana, jadi tahu perkembangan IKN. Emang mulutnya pembenci gak ada yg bener. Kalo nggak suka, ya diem aja, nggak usah hoax.",@RiniEndangTisnawati,UC1inEfV2DymwzsLvhGZkHjA,0,negatif
Tinggi tiang bendera 79 CM😂,@ikimaking456,UCKd9ScpJbPWCajjel7IBt2g,0,netral
"Cak, mama Elly kok gak diajak?",@sundaripramono4767,UCHVbtHbJ6IDYqpOefCdlkqg,0,positif
Next ikn sore sampai malam hari dong bang sapa tau lebih seru,@leewoeng5394,UCWYOsiYKMPXcAYmATfQoK8Q,0,negatif
Madura hadir.,@KingKong-j9i,UCg7C_zSZVz0JgQMd5vlIFPA,0,positif
IKN hanya akan mangkarak jika presiden nya anis baswedan atau ganjar.cba ko andi kolab sama youtuber ikn pasti bisa masuk smpe istana garuda,@NunaRimba,UCu-dVEj1Zyk6oblUlK_3Mpg,0,netral
"Biasa ko..pembenci itu sedikit tapi Berisik..🤣 Rocky,Refly DKK nya satu kolam suruh maen2 ke IKN lah jangan cuma nyinyir di Medsos saja 😂 kalau cuma omon2 doang mah anak kecil juga bisa,skrng itu Action yg dibutuhkan..😆",@bobbywijayanto9311,UCgmxpRi21DiB6iTxqPs8oRQ,0,positif
Pasti makrak proyek IKN ini. Tdk ada para pejabat yg mau. 🤦🤦🤦,@DeckyDermawan,UCNqSVeWe3ubsuIiufUX4XHA,0,positif
Kita tonton aj bakal mangkrak ap ga di lanjutin jdi tempat suting uji nyali,@faisalahmad1397,UCXNPaqa074XRJZASplTqlWg,0,positif
54 triliyyun😮😢,@DiasAsmarahadi,UC7Y-zBGvrkXNf_zD9JAieAA,0,positif
Rakyat msh byk yg nggak mkn ..koq bangun ikn ini proyek ambisius mulyono🤬,@anugerahpapua3864,UCuKEz3uGak-v7cFEZ246mhQ,0,negatif
Tak nunggu aja endingnya.... Kuanggap ini drama IKN... 😅,@cuksubowo3197,UCjW-yISb9ycVd7v28HDS5lg,0,positif
"Uangnya mandek noh, di stop mentri keuangan 😂",@DIAMBANGNALAR-w5y,UCO5ancFf5_ZGqL7sd03cJow,0,positif
iki seumpama ko andy  d endors kecap bango pie😅,@mugiono9709,UCencsPnD7GyCR4mo5uinhsQ,0,netral
Waaaaaaw kereeeen fuuul,@yayatsuryati5567,UC4Xum2KqpwcolqS1zEUaVyQ,0,negatif
"pengalaman pait kerja di ikn. ngikut pt adhi karya di tinggal kabur mandor,,gk kebayar kerja 1 minggu...banyak mandor bajingan di snih!!!",@ekorawk620,UCs2Q-qv40w-oNuK5oqMrbqw,0,positif
Dbyr berapa ngontenin ikn 😆😆😆,@DIAMBANGNALAR-w5y,UCO5ancFf5_ZGqL7sd03cJow,0,positif
"Kalo ada tukang sama security tapi cuma nongkrong doang ga ngapa²in bisa ga ya? apalagi gaji tetep lancar luncur biar keliatan ada kerjaa gituu, bisa jadi dong yaa?? ya kaaann??",@whoim1203,UCx8GOLCMzun-2UymNBO-o7Q,0,positif
Saya sih pribadi setuju saja yg penting sesuai janji mulyono ga pakai apbn 20% saja😂😂entar  kaya kecebongnya yg membengkak 18 T ga sesuai rencaana semula😂😂,@abdulhaqihaqi9057,UCs_eDgWBncx1lkTqJHtzLTg,0,positif
Tapi dari mana uangnya untuk  melanjutkan pembangunan IKN mas Broo,@hambaallah6497,UCX5aFOSeOnK_2jphIXvhLAA,0,netral
35jt satu malam.  lah aku 35jt sebulan,@elsakyu1133,UCYXWifBNyGOKq8w_j1wr9Jg,0,netral
😅😅 orng dananya sudah di setop dan bbrp menterinya sudah ngmng klo tdk fokus. Bangunan di selesaikan tapi tdk ada pembangunan baru,@boyindonesiahandsome,UCdIQXWHhEiR1ruhUiuHovFw,0,positif
Trimakasih mas atas infonya,@warkopsabala2378,UCeiFUrq_My1XvMTrzMHptTg,0,negatif
keren,@elsakyu1133,UCYXWifBNyGOKq8w_j1wr9Jg,0,negatif
AREK JAWA TIMUR YO CAK,@Sunaryo-rg2do,UCmhk5FFG2JUsX1LE3VHza3A,0,positif
"Jangan biarkan mangkrak , lanjutkan itu kan pembangunan biayanya bukan sedikit,  lanjutkan !!!!!""",@redmipro2926,UCwGvsX2S1i46ahETvpHpukQ,0,positif
Ayo IKN jadikan wisata tuur sekolahan biyar   generasi kita tau ibukota baru,@nurcholis0033,UCXFLohtU65Ghy8U3thH0bSQ,0,netral
Ternak bazitol lagi menghibur diri ✔,@_Beholders,UC4etOCfdN_RH3yGKB6oFgTQ,0,positif
Yang bilang mangkrak karena tdk diberi posisi . ❤,@Radianto-qj3fh,UCXSSwvTla82xVOOinG7hjmg,0,positif
Ya disitu  coba lihat di blakang disamping nasi hutan kayu kertas  aku yg kerja di perusahaan kayu kertas ikn,@tanwirwir1486,UCzPqQgq3P2cIhhqCB9jeZVw,0,netral
Lama lama ikn juga keren.,@sulamisulamilami9732,UC64Tse53v-5Qndnm02oD25w,0,positif
Yang kiri itu gang Dolly,@Solikin-g6j,UC1RULp3GYMEUdX7BcN4XWFg,0,netral
❤❤❤❤❤ salut dan bangga ❤❤❤❤❤semoga nanti pepohonan/vegetasinya pun sesuai dengan kebutuhan terhadap😊 iklim kalimantan 🙏,@jeanlimjj,UCDaN8NxNSTm57aIklCmmkLQ,0,negatif
"Namanya juga bazer ya memuja majikannya lah....kalau ikn jadi trus g dipakai bukannya cuma buang"" uang rakyat?",@budakternak6724,UC_Yw2zonP5JEVuF5sqtEEsg,0,positif
"Otomatis subscribe, like dan komen.. Konten positif",@HnProAudio,UC5iYsjjRvET-qTA4eZ9slXQ,0,negatif
"APBN defisit ya gara-gara biayain pembangunan IKN, sekarang yg menderita rakyatnya, pajak naik terus untuk menutupi defisit APBN, pejabat yg menikmati fasilitasnya.",@my-life7318,UChw9ropziM_yV0FZtx8nYUw,0,positif
Jilat,@yudhimusicca1837,UC57cDWjEGZqYOVqBX4gl43A,0,positif
Laut di sertifikat ke depannya udara di kapling di beri sertifikat.... 😂,@donidos1110,UCojvJ-_BD51-nRFo8kFET_A,0,netral
Oo ini yg di tuker sama yg di pager2 itu?,@marsiyatunmar5112,UCKsh5UmAwGbnICK8XP61aAQ,0,positif
Sangat Betul pembangunan ikn msh berlanjut utk menghabiskan dana yg sdh tersalurkan dan berikutmya Saya Yakin akan Stop pembangunannya .,@Zainuddin-zt7of,UCnk1X9QsN9jq2eAnuC2P_Bg,0,positif
"Orang jawa adalah pemimpin, Salam dari Orang sunda Bang🇲🇨🫶☝️love Orang jawa☝️",@SubscribeKlikOke77777,UCrSlgYKllJuS-gssdr0HDUA,0,negatif
Medoke koh tp matur suwun informasinya selama di IKN 😁,@NaafiDK,UCTOziTlwwsFI11ac9ApL4RA,0,netral
Mantap Indonesia ku semoga lancar ikn nusantara,@KopralSabito,UChXW1BgWHwwh-176WKVEdKA,0,negatif
"ada om,adik sya bekerja di IKN disitu🎉🎉",@nestlefood9912,UCzgRUaMwi0OUJvULFU7PvzA,0,netral
ikn tdk mangkrak tapi akan jd sarang dedemit bagi sahabatnya mulyono dan ternaknya,@kotaparingin1250,UCXHUx_UmK8DXFpSDymmuG7Q,0,negatif
"Udah gak ada INVESTOR tambah diblokir pula anggaranya. Kalo liat cuma dari luar ya gitu, BUZZER mulyono memang selalu KOCAK🤣.  https://www.youtube.com/watch?v=Iz-MYz5auSw",@dewantoroadiputro8766,UC59u-ejMdSbD1it63faYx8A,0,negatif
Rocky Gerung buta mata hatinya,@ekosoemadi5150,UCzPtZyMo1t-ET73gKU_ZZLg,0,positif
"Anggaran sudah di blokir, ya itu udah finish, pertanyaanya kpn pindah..  sy sependapat dgn RG dahulukan kepentingan RAkyat .",@SaputraPutra-vw8bj,UCleh-0T2L6UFO-OfDcBLkLg,0,positif
😂😂,@Anglerkiller,UC2GtFxzFExxes2krZjjnbOQ,0,positif
Inilah indonesia sejati namun matanya said didu gak bisa melihat,@bambangyogianto,UCf_FrK3jU7j0ipHi2HfAGEQ,0,positif
Norak,@stephanuss5177,UCi5_kHJXfA3mbO44NXlr-ZA,0,negatif
Banyak buzzer2 mulyono 🤣🤣,@ahmadzaimuddin9096,UCXb0xL8vLUHNiBW3bVtalSg,0,netral
Mangkrak itu soal waktu. Yang  paling fakta adalah Tanpa Penghuni sampai kapanpun. Itu cikal bakal mangkrak nya.,@aviromantino,UC_BGiq6ifpRYSpmPaNXtEFQ,0,positif
Sepertinya calon mangkrak bang soalnya ASN ny blm ada..,@rudirz7461,UCbG9GYpL3COGesu0K_nE1yw,0,positif
P3k di buang aja di ikn semua,@Slamer-nl6xd,UCJu-FFVAlcU5wR_sWfvQnpw,0,positif
Luar biasa keren sekali pembangunan tetao berjalan demi terwujud Ibukota Nusantara harapan semua orang... Tidak tertumpuk di jakarta namun terpusat di kalimantan. ❤,@fuadkurniawan3339,UC3DJSQc_7lVCVDFRHjzK3_w,0,negatif
"Pentingnya belajar politik akal sehat yaa😅  para pekerja dan kontruksi bnyak yang tidak dibayar😂

Salam akal sehat😊",@nurholikmahmud257,UC27SdW6-fampPezYoyiNyEg,0,negatif
Cak opo o wong chindo omongane mesti campuran indonesia x jawa. Terutama chindo suroboyo✌️🙏,@SaripHidayatulloh-c5l,UCrGSUDA2hoBhnlsjc8003Uw,0,netral
"Terimakasih vidionya, menyemangati, maju terus bangsaku, Indonesia Raya.",@bangjunjunganteraju7821,UCTSeeBsy8X8fixYh6OrhbLA,0,negatif
Ya udah buruan di tempatin mubazir😂,@eckydifofisial7561,UCvEIpbVf482n1lo87BvQgLw,0,positif
Ibu kota jakarta aja belum lihat ko sekarang pindah....haduhhhh..kpn aq bsa ksitu yy..,@kholidmawardi-ce9hp,UCWreA299h_qQajaSorITRIw,0,positif
"Membangun surga untuk para petinggi para pejabat, kita rakyat semakin dikenai PPN tanpa menikmati apa2 hanya penonton, mantab indonesia",@yetlye1144,UCCJNgOFoSII70yrcoNusF_A,0,positif
Semoga segera jadi IKN,@mahasura640,UCHsXu37SZEXA97n4Oz--uKA,0,netral
Salawe Nagara salaka Nagara Nusantara jaya indonesia,@JuhanaJuhana-e5l,UCdj3fZ42gSMxhJe67tUt4SQ,0,netral
Koh endi mama eli kangen mama elii kohh,@PutriNurZannah,UChDTndbo_TvZD4GJ6rMWRLQ,0,negatif
😂😂😂😂😂 rrrrrrrrr,@Jagjag8888,UC8cd3sgAndBbXGPL-s_F-yw,0,negatif
Sy nonton sampe abis😂,@denatar8522,UCBZumUIxVttaFmeLjnuTEUw,0,negatif
Kok sepi..,@Econsave-yr7vx,UCq0nyO9r08aqeeEA5mhmeAA,0,positif
Video dibuat seolah olah benar padahal sdah diatur dan terlihat meyakinkan untuk menghindari pembulian,@mullasadra1216,UC_wZCb4k6AS9TR08s3qB1RA,0,positif
Trus manfaatnya untuk rakyat apa..? Untuk siapa..?,@hambaalloh9972,UC7JT0D8Hown13LLH8lGLECA,0,positif
Ngomong y ngapak jawiir,@onjojoharudin2495,UCOuuWl6JVGA5pCcvHGw10aw,0,positif
Investor lg kunjunga😂,@muhammadhidayat2631,UCVzhrfwUWkm_1bjZPV8qoXA,0,negatif
Hadir Koko 😂,@Kawuloalit748,UCCdnCHRJJuKPmTSIRMjnbdA,0,netral
makan lu ikn,@mochammadsururi1103,UC_T4yDn3Y1eJQW813GiO91w,0,positif
apa yg di banggakan?? nasib rakyat yg prioritas jakarta lbh dari segalanya buat seluruh rakyat nkri,@adesumantri7799,UCY-BzgnAtTuQibfzB-24EVw,0,negatif
itu seriusan securitynya IKN mau nganterin youtuber? 😮,@jkj_62,UCcjIXcam9oBVy77UsNdG-ow,0,positif
Kalau begitu ...lekaslah pak Prabowo dan wakilnya ngantor di IKN ...,@WahyuAstuti-f7j,UC_cHTWSE8L_2UCuvhXLpupQ,0,netral
"Yang bilang mangkrak itu ,orang yang gak pernah ke IKN ,bisanya cuma nyocot saja",@suyantobpp970,UCKvbSKsbkEd9cnAzt4BvnKw,0,positif
Degerin kok mulut Rocky Gerung 😂😂😂😂😂 mulut nya Rocky Gerung bau tai 😂😂😂😂 bisanya kan nyiyir yg percaya Rocky Gerung pasti mulutnya sma😂😂😂,@sasaling7310,UC9nEgK_ZeUKz_tDEiG4fQ1A,0,positif
"ini lh hasilnya jika pembangunan tanpa perencana yg kurang matang grusa grusu di awal SJ yg baik di di akhir menyedihkan mn habis uang banyak lagi2 yg di rugikan masyarakat, itu bodohnya pemimpin di jamannya tanpa berfikir jfuuuuuh ke depan,",@makrustabiin8933,UCtXitejpeLhNHL53dUkkezg,0,positif
Makasih udah review IKNnya. Ini proyek memang ambisius tp sangat mewakili bahwa indonesia tdk hanya jakarta dan skitarnya 😊 sangat potensial buat dikembangkan.,@agungrahmad5702,UCPdrNyywMCF3JwHjRJHT01Q,240,negatif
Arsiteknya siapa ya?,@felixsukardi3330,UCpWoctZp4rrpRjFoWv597mw,0,positif
Nggarai pengen ae Ko😢,@Rapuh76220,UCvQQ1pNe1Ct357vdxbsgMUg,0,positif
"Mungkin ikn itu akan selesai di bangun tapi setelah selesai di tidak ada orang yang mau tinggal di sana apalagi investor tidak ada mau, hanya kebohongan jokibul saja yg katanya ratusan investor sudah ada, biasa si tukang bohong itu pernah mengatakan ada 11ribu triliun di kantongnya dan esemka sudah  inden 6000 unit, lalu apa yang mau di percaya dari orang ini yg karakter pembohong nya sudah mendara daging di keluarga nya.. 🤪🤪🤪😡😡😡",@lorengofficial643,UChYLaQ1FKNN-gRXkZBPl-yw,0,positif
oh konten kacamata hitam nasibmu,@regisk1288,UCOrlgZ8o4RTdpXZ-Jow6B_Q,0,positif
Trs posisi hr ini gmn . Ada tamu gk ? Trs udh bc gk anggaran ikn hr ini statusnya gmn.,@arudjitatang8879,UCx9FQun_H0-z6UoCsYPQ43Q,0,positif
Pada libur pekerjanya ya kok sepi benner area proyeknya,@NurJanah-p5c,UCk_B3hToPLH6p2lnZy46y4g,0,positif
Paling barisan sakit jiwa yg menyatakan IKN mangkrak....kalau jiwa nya nggak sakit pasti mendukung setiap pembangunan yg bernilai positif bagi bangsa & negara ini.....INDONESIA JAYA,@DANAN-CZ,UCrXcbDfd_Za8TcIjuPi93Mg,0,negatif
Mangkrak,@merlindanyzullah9007,UCCxNWBkynk94NuWpEX6bFUg,0,positif
"Yang bilang mangkrak, mungkin mereka pemuja bumi datar 😂😂😂",@Class_S07,UCuEvcC_B-WJf6_65SqErXyw,0,positif
"Yoi. Gak mungkinlah proyek sebagus itu bisa mangkrak. Para investor dari luar saja pada ngantri pengen berinvestasi di itu proyek, sampai pemerintah kualahan buat seleksi. Bahkan ASN saja dari Juli tahun lalu pengen banget pindah ke IKN, sampai dtunda Agustus, Oktober, sampai februari 2025 masih gak diizinkan pindah dari Jakarta yang macet dan sebentar lagi mau tenggelam",@ooggame8944,UCQXrS3oeqKLE6dUo7Ar9bfw,0,positif
"Segala sesuatu yg dipaksakan.. Pastinya ada pengorbanan... Sebaiknya terima aja pengorbanan nya.. 
Yg pasti sepi.. Butuh waktu.. Ga ada yg mau ke sana... Kembalikan keperluan rakyat uang yg untuk membangun IkN... Terlalu dipaksa kan am syong.. Lama gaesss😢",@winardijlbetet3688,UCGoWMygRfH1qWwkGkVGOzJg,0,positif
"Blm Om,, yg mau tinggal disitu cuman orang orang penjajah aja itu,, yg banyak hanya Penampakan,, sedangkan pns, rakyat pada ogah tinggal disitu,krn negara masih banyak utang,, liat aja nanti",@Aguswyn,UCBanGKORPATf0XmONQYGYug,0,positif
"Itu baru ibukota. Negara,kerennn❤❤❤❤❤❤",@ZulkifliKoleangan,UC3aLcCm7sftaQr0iOIkeg2g,0,negatif
Markas tentara dan polisi dimana mas ?,@MuslimahMuslimah-l2h,UCKIRt4RKPpyOAiytYskIlbw,0,positif
Nnti klau ada waktu otw lah jalan2 ke ikn👍👍,@arisaputra1091,UCYaS9ZMUSg7EIi0YWhT0u0w,0,negatif
"Semoga IKN tidak seperti mobil Esemka 
Esemka hanya ngomong doank",@anantasandjojo7328,UCEc5kkr5QFh9SWVcN2lL11A,0,positif
"Hayo luweh apik tetap ning jakarta, ibu kota nya tetap DKI❤🎉",@bakmet1386,UCDJyuIpJOh-JwKqZLm4WP-A,1,negatif
Sejak kapan wong Suroboyo dadi penjilat bro,@MasIsan-r2z,UC9VC4ElzN-Gorh7CKhVddlw,0,positif
"Secepatnyaa para pejabat asn sampai presiden Tinggal di Ikn,Dan 20 persen dari 58 persen ..silahkan tinggal  ke Ikn untuk meramaikan,,supaya 2 taun seperti jakartaa,,,",@MbhdartoDarto,UCTf_xfIqWnjWj-j6G9GiW1A,0,negatif
R nya betagarrr😂,@imammuslim1440,UCtlldEqjfZADjp37fsP-SzA,0,negatif
"Manttaaap inilah cara membungkam mulut orang2 Penyinyir ngomong tanpa data , agar mereka tahu bahwa beda kenyataan dgn apa yang mereka nyinyirkan, tidak ikhlas Indonesia jadi Bangsa maju. Bravo NKRI  👏👏👏❤🇮🇩❤",@madesudiati988,UCPxYios3u3sKPPbTw7aXKxA,0,negatif
"Haters iku ndak paham apa beda mangkrak & efisiensi anggaran. Pokok kalo denger dana ikn diblokir suenenge minta ampun, pdhl berharap proyek mangkrak itu sama dgn menghancurkan rakyat, sbb uang yg dipakai ya uang rakyat. 

Jadi haters mbok ya jangan dongok², benci (legacy) jokowi boleh tapi jgn berlebihan. Nek cinta yo ndak usah lebay.",@jasikndesit,UC_Aun3mHKtWLzPwVj2GbwGw,0,positif
"Wihhh bahasane mantap ketok nek wong jatim, suroboyo yo cak",@azisperdana82,UC-dHBgA2vBI7UGLrvaSblVA,0,negatif
Yg bilang mangkrak hanya org2 yg iri sama presiden kita,@IndraPranata-m7q,UCfLRyckhLh2AEHsOMdp-4tA,0,positif
"tag anggota dewan yg nyiyir bgitu ikut kunjungan lngsung selvie"" 😂",@rickyjo5766,UChgcn8XjyqYjOnQDYyf9kzg,0,netral
"Saran, anggaran di udit dlu bru progres di lnjutkan !?",@gilankrawk,UCK6JznOFPBmMpaWTaL3-hjA,0,positif
kerennnnnn 👍👍👍👍👍,@komangchanel16,UC12OU_Du301wzg9CZE1xFnw,0,negatif
Dana ikn d blokir lur.....bnyk yg lebih2 urgent drpd ikn....jng mimpi ketinggian lur......mangkrak pst,@ianian2566,UCvNQ9BWLkBSZvNaY8ZvGPzQ,0,positif
G mangkrak tp gjiane angel.... ruwet mbulet... karepe kon kerjo teros ra gelem  gaji,@widodopasir3754,UCEx60vZ0KY82q6s63A0ZH9A,0,positif
Mangkrak ikn.. .. Ngabisin ngabisin  duit negara mulu...masih terus gerogotin duit negara...masih ngisep duit negara terus...kini prabowo saja sudah blokir anggaran untuk ikn..,@MuchamadYaminYamank,UClcb2UAlkVAe-DfgpBDGsLw,0,positif
P.jokowi yg mampu.biar pembencinya ngenes.sehat sllu p.jokowi,@BujangmayaMaya,UCHi2ckVVCOYZ0wjIxrLOe7w,0,negatif
Semua orang disapa wkwkw 😭,@zannn012,UCScAMiCxtHrnD8IiaZd-xtQ,0,positif
"Berterimakasihlah pada pengkritik karena secara tidak langsung menolong, karena yg pasti pembangunannya gak sesuai target. Dan framingnya mangkrak faktanya ada yg kerja lumyan nolongkan.",@krachanel431,UCJ8_-Ln7jZKu2S61yp2M5uQ,0,positif
Di setiap proyek besar pasti ada korupsi yg tersembunyi😅😅😅,@davidbekam5415,UC0IQzo0krVfsUtKu3iovUqw,0,positif
IKN CUMA BISA D NIKMATI PARA PEJABAT DAN ORANG KAYA,@davidbekam5415,UC0IQzo0krVfsUtKu3iovUqw,0,netral
"Seharusnya membangun ibu kota tidak sampai merugikan negara, apalagi ngutang ngalor ngidul ngetan ngulon sampai korporasi. Ibu kota adalah martabat bangsa",@kelana579,UCZc65fgAuouA3WlgOaO5eKg,0,negatif
"China VS Amerika:
https://youtu.be/Hc05iYUxLZE?si=UmqjhDqpJaCr0BiQ",@TerangTanpaTirai,UCeuiGWaLnDvazkPA5CeEPhA,0,netral
Ngecap kamu lah ya mangkrak ngabisin dana nti apa,@Tanwir60-bi7up,UC9KiWQCuoB6tfmQvtSEHNww,0,positif
"Mereka yang gak dukung IKN pasti odgj , aneh aja masa negara sendiri mau maju gak boleh",@arshakajp5092,UCrQgQ_4BDmeltpB86vBfn3Q,0,positif
"Dari Surabaya tidak ajak saya bang saya juga pingin jalan ke ikn ,😂",@maimanah6755,UCy_6VhavefW8IAhgByGbAqg,0,netral
"Tidak mangkrak tapi hanya melambat , makin lambat , sangat lambat , mati suri , dan akhirnya yaaa kepakai atau tidak lihat saja nanti , NYATANYA RENCANA KEPINDAHAN ASN DI UNDUR UNDUR , yaaa kayak pembangunannya .",@mahfudmuh-x7f,UCFLvj8q_uCUOeMjf1EqGfsA,0,positif
ternak Mulyono,@hasanjaenudin7488,UCccFTuBCP7a8S9yCxwYvihQ,0,negatif
"Itu kan  orang yang tidak senang sama Jokowi sajah jadi jatuh kan ikn ,mangkrak ,itu orang yang selalu ingin jatuh kan persiden BPK Jokowi dan persiden bapak Prabowo ,lebih baik di selidiki yang buat resah itu di penjarah kan sajah biar tidak buat gaduh gitu ,",@maimanah6755,UCy_6VhavefW8IAhgByGbAqg,0,positif
Luh orang mana bro,@WahyuZuni-r7c,UC2nHrdYUFORQUiNJ7gtg5eQ,0,positif
35jt Se-minggu siap boking boskuhhh🎉🎉🎉🎉😂😂😂😂😂😂😂,@Duanusa57Enterprise,UCGW1uPwAFCxkXxKYwtxm5oQ,0,negatif
Usul saya sebaiknya di ikan di adakan majlis maulid nabi dan hataman alquran biar bercahaya lahir dan batin. Insya Alloh.. Itu cuman saran saya kalau di Terima syukur gak di terimabjuga gpp,@binhafidz3359,UCe8G0NhrRHxw_Pd3oduRK6w,0,negatif
"Bosen gw ke IKN..3 setengah bulan gw kerja di IKN ikut Nindiya karya, nurseri gw jd halper wt. Area kerja gw di beranda dan tower. Area bendera, rumah bambu, sayap dan tower jalan arah sayap.
Kalau di bilang mangkrak kayaknya gak mungkin. Soalnya beberapa rumah sakit udah diresmikan dan traning center timnas udah hampir jadi. Rumah mentri juga hampir jadi. Kampung kecil juga udah bediri tower-towernya..beberapa udah dalan tahap finising.
Mangkrak..mungkin yang bilang itu kurang jalan-jalan.",@Dianaguschanel,UCWnbdGe24zDyAi9C2xkeTVA,0,positif
"SING NGOMONG IKN MANGKRAK ASLINE MOTO SAK ATINE SING MANGKRAK SOALE GAK DI GAWE NDELOK KARO NGRUNGOKNO KO. 
OPO GAK DUWE KUOTA GAWE NDELOK YOUTUBE
😂😂😂😂
MANTAP KO LANJUUUTTT 👍👍👍",@putrisrikandi3192,UCWTgOWYi0q6Xud3Igi0xMCQ,0,negatif
"Lanjut bro biar para pemuja abah imigran yaman melek matanya, kaum pemuja abah yang bisanya nyinyir maklum mereka merasa cerdas... Merasa cerdas aslinya bego",@sugiantoyanto4364,UCqtv6YvFtCECn0FR3iwieiA,0,positif
Lambang burung garuda kelihtn nya lesu kedinginan,@munadimpw8416,UCcKi9xYpxH7QTfDLg8n2uag,0,positif
adooohhhj  buzer receh mulai jilat kebohongan ktahuan klo klas bungkusan saya orang Kaltim bos bukan tukang kibul kaya kalian,@Holis-m1r,UC1UhPX0Y3WGdUfgiCuwnIFw,0,positif
Gak mangkrak tp hampir mangkrak..,@elbebuana7834,UCSPpCpCqmgTUkJpwo--O_bg,0,negatif
Saya sebagai rakyat kecil yg untuk makan dan biaya pendidikan anak2  saya untuk esok atau lusa aja sangat kesulitan..tapi saya bangga dng pemimpin sebelum era bpk prabowo untuk bisa mewujudkan impian bangasa yg besar ini  melalui program proyek2 nya dari sabang sampai merauke..doa keluarga saya  untuk p de jokowi sekeluaraga selalu di beri kesehatan kekuatan dan ketabahan.,@sapukong,UCfFzybaKZ6fjdXFzHhp8O1A,0,negatif
ntuk diskon nginep ga Cak ??😂,@kholliqsuradiman4373,UCkkttZC4AykqvXvOsYdPMxQ,0,positif
Terahir jadi candi mangkrak,@apadanmengapa8888,UCtg6klnwG8xQIrHnHRFeesA,0,positif
"DANANYA DIBLOKIR BU MENTRI JD BELUM ADA PROGRES... TUNGGU AJA. TAPI ADA KABAR YG KURANG ENAK, BANYAK PEKERJA YG BLM DIBAYARKAN UPAHNYA....",@ujanggunawan8712,UCrhzqRCj0h2989l2OqmWUIA,1,positif
Muantep,@kambingjantan1421,UCS3GCoKCNWtH1S2Ux5YAtKw,0,negatif
Tolong mas Mbah Amin Ra is besuk di ajak ke IKN mas jangan lupa ya mas biar nginep di IKN satu Minggu aja ya mas.,@Hellocuks,UCxIz3dbAiAk6dBcnxL2PTiQ,0,netral
Tahun ini anggaran pembangunan IKN di blokir oleh Menkeu😊,@asmoroprihatin2575,UCLDIE3J3XYAar9zf-180r1Q,0,netral
matap info nya mas. sy org kaltara yg dulunya jg kaltim mala blm perna ke IKN sgt kepingin liat IKN. semoga sehat semua,@nunukakaltara8338,UCajHJ9GbkGCJAZsX_Wtaxtg,12,negatif
Kok gak onok wong dodol soto 😂,@mahendraarchannel3488,UCIqs6dtAoJfnxtvFRu2HxHQ,0,positif
"Keadaan sekarang tergantung pak prabowo,  masih membiarkan penghasut masih merajalela, pasti api dalam sekam akan menghabiskan sekam itu sampai ludes, dengan kata ain indonesia ini akan hancur, percayalah,",@erickjopiliang4041,UC3ZB9gAx0mXsMw75Q5Sd1gg,0,positif
"intinya bnyk pro kontra dlm pembangunan ikn di era pak Jokowi. kemudian yg kontra smakin menyala² dlm membangun opini buruk ttg ikn dg tujuan tertentu. yaps... semangat.. ikn is ok, aq sweenng konten iki",@Kalam_Hikmah427,UClBYXDCaG1dxATjSzrvCYYw,0,negatif
Kudu onok soto e iki,@SON-jr8rj,UCEVDQPj5nF1MMDnCgusiGOQ,0,negatif
Belum mangkrak..tapi sudah bukan proyek prioritas prabowo,@ardien2402,UCwPPw5RkdSHTlgrXR3cepKQ,0,negatif
"Buang aja Rocky Gerung itu kelaut.
omongannya penuh kebencian ikn loh gak mangkrak..berpendidikan tapi seperti orang GK punya otak.",@somaditopan9970,UChraVNGUQ0qvKzoruL3eoFA,0,positif
Ndek IKN enek sing adol soto ta ko...?,@taufiky4579,UC4WhBboAR86ulDBYvADUAFw,0,netral
Terimakasih bapak Jokowi dan pak Prabowo,@Kangguru86,UCr250erNOjJ75O-3zzyvUeg,0,negatif
Gak mangkarak tapi sepiiiii😂😂😂,@Asik22Dor,UCiMhIC4nTlVQVvirVOgOmvg,0,negatif
Yang bilang mangkrak pengikut Roki garung sama Mbah rakis  biarkan saja itu ludah Racun,@Lilike506,UCAWWFD3t5dhho9kk7Cn6Q_w,0,positif
Yg benci IKN orang kurang kerjaan😂,@EllyKristinawati,UCVeXSDTOMKed86bAute1Xkg,0,positif
inti’nya dia ini pendukung muly0n0 jadi jangan percaya sama bocah ini..,@Jepri_nicol,UCKq2I4m36hjVzo5xTKCD4zg,0,positif
Dibanagun megah2 pun ga ada yg mau make. DPR pun ga mau pindah kesono😂😂😂😂😂,@ismailsaleh1620,UCpnhET-91SMfnrmDFB6dCSQ,2,positif
Kantorl puprl sebelah kirli ini seperlti burlung kata seorang satpam😂,@Admin123-do6zb,UCgEFxt9smQYeo1PPK_hL9EA,0,netral
